Incidence_record_ID;Article_ID;Analysis_taxon_key;Organ_primary;Chemical_entity_ID;DOI;WCVP_taxon_id;Taxon_current_analysis;Genus_current_analysis;Species_current_analysis;Taxon_analysis_level;Species_ready_source;Entity_name_analysis;Domain_analysis;Class_original_analysis;Class_analysis;Class_confidence_analysis;Class_resolved;Metabolite_scope;Sulfated_flag;Exact_structure_ID_analysis;Exact_structure_resolved;Structure_status_analysis;Validated_PubChem_CID_analysis;Validated_InChIKey_analysis;Molecular_formula_analysis;Molecular_weight_analysis;Evidence_record_count;Evidence_record_IDs;Source_record_IDs;Compound_IDs;Best_evidence_grade;Methods_combined;Method_GC;Method_LC;Method_NMR_isolation;Method_MS;Method_other_assay;Method_unspecified;Chemical_entity_ID_original;Strict_sensitivity_scope;Curation_flag
I04C00053;L06;WCVP_44645;Fruit;CHEM0285;10.1016/j.foodchem.2009.03.002;44645.0;Cocos nucifera;Cocos;Cocos nucifera;Current species;True;Secoisolariciresinol;Phenylpropanoids and polyketides;Lignans and neolignans;Lignans and neolignans;High;1;1;0;STR0171;1;Provisional exact structure accepted;65373.0;PUETUDUXMCLALY-HOTGVXAUSA-N;C20H26O6;362.4;1;E-O043;O043;C0320;A;LC-MS/MS with 13C3-labelled internal standards;0;1;0;1;0;0;CHEM0285;1;LEGACY_CURATED
I04C00054;L07;WCVP_198839;Seed;CHEM0040;10.1016/j.phytochem.2010.01.013;198839.0;Syagrus romanzoffiana;Syagrus;Syagrus romanzoffiana;Current species;True;4-Hydroxybenzaldehyde;Phenylpropanoids and polyketides;Other phenolics;Other phenolics;High;1;1;0;STR0022;1;Provisional exact structure accepted;126.0;RGHHSNMVTDWUBI-UHFFFAOYSA-N;C7H6O2;122.12;1;E-O060;O060;C0040;B;Spectroscopic characterization and literature comparison;0;0;0;0;0;1;CHEM0040;1;LEGACY_CURATED
I04C00055;L07;WCVP_198839;Seed;CHEM0042;10.1016/j.phytochem.2010.01.013;198839.0;Syagrus romanzoffiana;Syagrus;Syagrus romanzoffiana;Current species;True;4-O-(6-O-p-Coumaroyl-beta-D-glucopyranosyl)-p-coumaric acid;Phenylpropanoids and polyketides;Other phenolics;Other phenolics;High;1;1;0;;0;"No database match; second search/PDF required";;;;;1;E-O057;O057;C0043;B;Spectroscopic characterization and literature comparison;0;0;0;0;0;1;CHEM0042;1;LEGACY_CURATED
I04C00056;L07;WCVP_198839;Seed;CHEM0043;10.1016/j.phytochem.2010.01.013;198839.0;Syagrus romanzoffiana;Syagrus;Syagrus romanzoffiana;Current species;True;5-Hydroxyaiphanol;Phenylpropanoids and polyketides;Lignans and neolignans;Lignans and neolignans;High;1;1;0;;0;"No database match; second search/PDF required";;;;;1;E-O056;O056;C0044;A;"1D/2D NMR; HR-FAB-MS; optical rotation/CD as applicable";0;0;1;1;0;0;CHEM0043;1;LEGACY_CURATED
I04C00057;L07;WCVP_198839;Seed;CHEM0114;10.1016/j.phytochem.2010.01.013;198839.0;Syagrus romanzoffiana;Syagrus;Syagrus romanzoffiana;Current species;True;cis-3,4-Dihydroxycinnamaldehyde;Phenylpropanoids and polyketides;Phenolic acids and derivatives;Phenolic acids and derivatives;High;1;1;0;;0;"No database match; second search/PDF required";;;;;1;E-O059;O059;C0121;B;Spectroscopic characterization and literature comparison;0;0;0;0;0;1;CHEM0114;1;LEGACY_CURATED
I04C00058;L07;WCVP_198839;Seed;CHEM0249;10.1016/j.phytochem.2010.01.013;198839.0;Syagrus romanzoffiana;Syagrus;Syagrus romanzoffiana;Current species;True;p-Coumaric acid;Phenylpropanoids and polyketides;Phenolic acids and derivatives;Phenolic acids and derivatives;High;1;1;0;STR0146;1;Provisional exact structure accepted;637542.0;NGSWKAQJJWESNS-ZZXKWVIFSA-N;C9H8O3;164.16;1;E-O058;O058;C0274;B;Spectroscopic characterization and literature comparison;0;0;0;0;0;1;CHEM0249;1;LEGACY_CURATED
I04C00059;L07;WCVP_198839;Seed;CHEM0294;10.1016/j.phytochem.2010.01.013;198839.0;Syagrus romanzoffiana;Syagrus;Syagrus romanzoffiana;Current species;True;Syagrusin A;Phenylpropanoids and polyketides;Stilbenoids;Stilbenoids;High;1;1;0;;0;"No database match; second search/PDF required";;;;;1;E-O054;O054;C0331;A;"1D/2D NMR; HR-FAB-MS; optical rotation/CD as applicable";0;0;1;1;0;0;CHEM0294;1;LEGACY_CURATED
I04C00060;L07;WCVP_198839;Seed;CHEM0295;10.1016/j.phytochem.2010.01.013;198839.0;Syagrus romanzoffiana;Syagrus;Syagrus romanzoffiana;Current species;True;Syagrusin B;Phenylpropanoids and polyketides;Stilbenoids;Stilbenoids;High;1;1;0;;0;"No database match; second search/PDF required";;;;;1;E-O055;O055;C0332;A;"1D/2D NMR; HR-FAB-MS; optical rotation/CD as applicable";0;0;1;1;0;0;CHEM0295;1;LEGACY_CURATED
I04C00061;L08;WCVP_14517;Seed;CHEM0106;10.1155/2013/412851;14517.0;Areca catechu;Areca;Areca catechu;Current species;True;Catechin;Phenylpropanoids and polyketides;Flavanols and flavans;Flavanols and flavans;High;1;1;0;;0;Candidate pending source verification;;;C15H14O6;290.27;1;E-O061;O061;C0113;C;"LC-MS full scan/MS-MS; comparison with authentic catechin and epicatechin";0;1;0;1;0;0;CHEM0106;1;LEGACY_CURATED
I04C00062;L08;WCVP_14517;Seed;CHEM0162;10.1155/2013/412851;14517.0;Areca catechu;Areca;Areca catechu;Current species;True;Epicatechin;Phenylpropanoids and polyketides;Flavanols and flavans;Flavanols and flavans;High;1;1;0;;0;Candidate pending source verification;;;C15H14O6;290.27;1;E-O062;O062;C0172;C;"LC-MS full scan/MS-MS; comparison with authentic catechin and epicatechin";0;1;0;1;0;0;CHEM0162;1;LEGACY_CURATED
I04C00063;L08;WCVP_14517;Seed;CHEM0259;10.1155/2013/412851;14517.0;Areca catechu;Areca;Areca catechu;Current species;True;Procyanidin B1;Phenylpropanoids and polyketides;Anthocyanins;Anthocyanins;High;1;1;0;STR0155;1;Provisional exact structure accepted;11250133.0;XFZJEEAOWLFHDH-UKWJTHFESA-N;C30H26O12;578.5;1;E-O063;O063;C0288;B;LC-MS/MS compared with authentic procyanidin B1;0;1;0;1;0;0;CHEM0259;1;LEGACY_CURATED
I04C00064;L09;WCVP_14517;Seed;CHEM0065;10.1002/jsfa.6081;14517.0;Areca catechu;Areca;Areca catechu;Current species;True;Arecoline;Alkaloids and nitrogen compounds;Other alkaloids/nitrogen compounds;Other alkaloids/nitrogen compounds;High;1;1;0;STR0039;1;Provisional exact structure accepted;2230.0;HJJPJSXJAXAIPN-UHFFFAOYSA-N;C8H13NO2;155.19;1;E-O066;O066;C0067;B;"HPLC retention vs standards; LC-ESI-MS nominal ions";0;1;0;1;0;0;CHEM0065;1;LEGACY_CURATED
I04C00065;L09;WCVP_14517;Seed;CHEM0106;10.1002/jsfa.6081;14517.0;Areca catechu;Areca;Areca catechu;Current species;True;Catechin;Phenylpropanoids and polyketides;Flavanols and flavans;Flavanols and flavans;High;1;1;0;;0;Candidate pending source verification;;;C15H14O6;290.27;1;E-O064;O064;C0113;B;"HPLC retention vs standards; LC-ESI-MS nominal ions";0;1;0;1;0;0;CHEM0106;1;LEGACY_CURATED
I04C00066;L09;WCVP_14517;Seed;CHEM0162;10.1002/jsfa.6081;14517.0;Areca catechu;Areca;Areca catechu;Current species;True;Epicatechin;Phenylpropanoids and polyketides;Flavanols and flavans;Flavanols and flavans;High;1;1;0;;0;Candidate pending source verification;;;C15H14O6;290.27;1;E-O065;O065;C0172;B;"HPLC retention vs standards; LC-ESI-MS nominal ions";0;1;0;1;0;0;CHEM0162;1;LEGACY_CURATED
I04C00067;L10;WCVP_14517;Fruit;CHEM0059;10.1111/j.1750-3841.2012.02653.x;14517.0;Areca catechu;Areca;Areca catechu;Current species;True;Arecaidine;Alkaloids and nitrogen compounds;Other alkaloids/nitrogen compounds;Piperidine alkaloids;High;1;1;0;STR0034;1;Provisional exact structure accepted;10355.0;DNJFTXKSFAMXQF-UHFFFAOYSA-N;C7H11NO2;141.17;1;E-O068;O068;C0061;A;"HPLC-UV with authentic standards; retention time; recovery and precision validation";0;1;0;0;0;0;CHEM0059;1;CURATED_TARGET
I04C00068;L10;WCVP_14517;Fruit;CHEM0065;10.1111/j.1750-3841.2012.02653.x;14517.0;Areca catechu;Areca;Areca catechu;Current species;True;Arecoline;Alkaloids and nitrogen compounds;Other alkaloids/nitrogen compounds;Other alkaloids/nitrogen compounds;High;1;1;0;STR0039;1;Provisional exact structure accepted;2230.0;HJJPJSXJAXAIPN-UHFFFAOYSA-N;C8H13NO2;155.19;1;E-O067;O067;C0067;A;"HPLC-UV with authentic standards; retention time; recovery and precision validation";0;1;0;0;0;0;CHEM0065;1;LEGACY_CURATED
I04C00069;L10;WCVP_14517;Fruit;CHEM0184;10.1111/j.1750-3841.2012.02653.x;14517.0;Areca catechu;Areca;Areca catechu;Current species;True;Guvacine;Alkaloids and nitrogen compounds;Other alkaloids/nitrogen compounds;Other alkaloids/nitrogen compounds;High;1;1;0;STR0099;1;Provisional exact structure accepted;3532.0;QTDZOWFRBNTPQR-UHFFFAOYSA-N;C6H9NO2;127.14;1;E-O069;O069;C0199;A;"HPLC-UV with authentic standards; retention time; recovery and precision validation";0;1;0;0;0;0;CHEM0184;1;LEGACY_CURATED
I04C00070;L10;WCVP_14517;Seed;CHEM0059;10.1111/j.1750-3841.2012.02653.x;14517.0;Areca catechu;Areca;Areca catechu;Current species;True;Arecaidine;Alkaloids and nitrogen compounds;Other alkaloids/nitrogen compounds;Piperidine alkaloids;High;1;1;0;STR0034;1;Provisional exact structure accepted;10355.0;DNJFTXKSFAMXQF-UHFFFAOYSA-N;C7H11NO2;141.17;1;E-O071;O071;C0061;A;"HPLC-UV with authentic standards; retention time; recovery and precision validation";0;1;0;0;0;0;CHEM0059;1;CURATED_TARGET
I04C00071;L10;WCVP_14517;Seed;CHEM0065;10.1111/j.1750-3841.2012.02653.x;14517.0;Areca catechu;Areca;Areca catechu;Current species;True;Arecoline;Alkaloids and nitrogen compounds;Other alkaloids/nitrogen compounds;Other alkaloids/nitrogen compounds;High;1;1;0;STR0039;1;Provisional exact structure accepted;2230.0;HJJPJSXJAXAIPN-UHFFFAOYSA-N;C8H13NO2;155.19;1;E-O070;O070;C0067;A;"HPLC-UV with authentic standards; retention time; recovery and precision validation";0;1;0;0;0;0;CHEM0065;1;LEGACY_CURATED
I04C00072;L10;WCVP_14517;Seed;CHEM0184;10.1111/j.1750-3841.2012.02653.x;14517.0;Areca catechu;Areca;Areca catechu;Current species;True;Guvacine;Alkaloids and nitrogen compounds;Other alkaloids/nitrogen compounds;Other alkaloids/nitrogen compounds;High;1;1;0;STR0099;1;Provisional exact structure accepted;3532.0;QTDZOWFRBNTPQR-UHFFFAOYSA-N;C6H9NO2;127.14;1;E-O072;O072;C0199;A;"HPLC-UV with authentic standards; retention time; recovery and precision validation";0;1;0;0;0;0;CHEM0184;1;LEGACY_CURATED
I04C00073;L101;WCVP_156393;Fruit;CHEM0146;10.1590/0001-3765201520140166;156393.0;Pinanga coronata;Pinanga;Pinanga coronata;Current species;True;Dodecanoic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0074;1;Provisional exact structure accepted;3893.0;POULHZVOKOAJMA-UHFFFAOYSA-N;C12H24O2;200.32;1;E-O1216;O1216;C0233;B;GC-FID after transmethylation;1;0;0;0;0;0;CHEM0146;1;LEGACY_CURATED
I04C00074;L101;WCVP_156393;Fruit;CHEM0192;10.1590/0001-3765201520140166;156393.0;Pinanga coronata;Pinanga;Pinanga coronata;Current species;True;Hexadecanoic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0107;1;Provisional exact structure accepted;985.0;IPCSVZSSVZVIGE-UHFFFAOYSA-N;C16H32O2;256.42;1;E-O1217;O1217;C0277;B;GC-FID after transmethylation;1;0;0;0;0;0;CHEM0192;1;LEGACY_CURATED
I04C00075;L101;WCVP_156393;Fruit;CHEM0243;10.1590/0001-3765201520140166;156393.0;Pinanga coronata;Pinanga;Pinanga coronata;Current species;True;Oleic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0143;1;Provisional exact structure accepted;445639.0;ZQPPMHVWECSIRJ-KTKRTIGZSA-N;C18H34O2;282.5;1;E-O1218;O1218;C0268;B;GC-FID after transmethylation;1;0;0;0;0;0;CHEM0243;1;LEGACY_CURATED
I04C00076;L101;WCVP_156393;Seed;CHEM0192;10.1590/0001-3765201520140166;156393.0;Pinanga coronata;Pinanga;Pinanga coronata;Current species;True;Hexadecanoic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0107;1;Provisional exact structure accepted;985.0;IPCSVZSSVZVIGE-UHFFFAOYSA-N;C16H32O2;256.42;1;E-O1219;O1219;C0277;B;GC-FID after transmethylation;1;0;0;0;0;0;CHEM0192;1;LEGACY_CURATED
I04C00077;L101;WCVP_170893;Fruit;CHEM0192;10.1590/0001-3765201520140166;170893.0;Ptychosperma propinquum;Ptychosperma;Ptychosperma propinquum;Current species;True;Hexadecanoic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0107;1;Provisional exact structure accepted;985.0;IPCSVZSSVZVIGE-UHFFFAOYSA-N;C16H32O2;256.42;1;E-O1220;O1220;C0277;B;GC-FID after transmethylation;1;0;0;0;0;0;CHEM0192;1;LEGACY_CURATED
I04C00078;L101;WCVP_170893;Fruit;CHEM0215;10.1590/0001-3765201520140166;170893.0;Ptychosperma propinquum;Ptychosperma;Ptychosperma propinquum;Current species;True;Linoleic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0124;1;Provisional exact structure accepted;5280450.0;OYHQOLUKZRVURQ-HZJYTTRNSA-N;C18H32O2;280.4;1;E-O1223;O1223;C0236;B;GC-FID after transmethylation;1;0;0;0;0;0;CHEM0215;1;LEGACY_CURATED
I04C00079;L101;WCVP_170893;Fruit;CHEM0239;10.1590/0001-3765201520140166;170893.0;Ptychosperma propinquum;Ptychosperma;Ptychosperma propinquum;Current species;True;Octadecanoic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0142;1;Provisional exact structure accepted;5281.0;QIQXTHQIDYTFRH-UHFFFAOYSA-N;C18H36O2;284.5;1;E-O1221;O1221;C0325;B;GC-FID after transmethylation;1;0;0;0;0;0;CHEM0239;1;LEGACY_CURATED
I04C00080;L101;WCVP_170893;Fruit;CHEM0243;10.1590/0001-3765201520140166;170893.0;Ptychosperma propinquum;Ptychosperma;Ptychosperma propinquum;Current species;True;Oleic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0143;1;Provisional exact structure accepted;445639.0;ZQPPMHVWECSIRJ-KTKRTIGZSA-N;C18H34O2;282.5;1;E-O1222;O1222;C0268;B;GC-FID after transmethylation;1;0;0;0;0;0;CHEM0243;1;LEGACY_CURATED
I04C00081;L101;WCVP_170893;Seed;CHEM0192;10.1590/0001-3765201520140166;170893.0;Ptychosperma propinquum;Ptychosperma;Ptychosperma propinquum;Current species;True;Hexadecanoic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0107;1;Provisional exact structure accepted;985.0;IPCSVZSSVZVIGE-UHFFFAOYSA-N;C16H32O2;256.42;1;E-O1224;O1224;C0277;B;GC-FID after transmethylation;1;0;0;0;0;0;CHEM0192;1;LEGACY_CURATED
I04C00082;L101;WCVP_198799;Fruit;CHEM0192;10.1590/0001-3765201520140166;198799.0;Syagrus coronata;Syagrus;Syagrus coronata;Current species;True;Hexadecanoic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0107;1;Provisional exact structure accepted;985.0;IPCSVZSSVZVIGE-UHFFFAOYSA-N;C16H32O2;256.42;1;E-O1230;O1230;C0277;B;GC-FID after transmethylation;1;0;0;0;0;0;CHEM0192;1;LEGACY_CURATED
I04C00083;L101;WCVP_198799;Fruit;CHEM0239;10.1590/0001-3765201520140166;198799.0;Syagrus coronata;Syagrus;Syagrus coronata;Current species;True;Octadecanoic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0142;1;Provisional exact structure accepted;5281.0;QIQXTHQIDYTFRH-UHFFFAOYSA-N;C18H36O2;284.5;1;E-O1231;O1231;C0325;B;GC-FID after transmethylation;1;0;0;0;0;0;CHEM0239;1;LEGACY_CURATED
I04C00084;L101;WCVP_198799;Fruit;CHEM0243;10.1590/0001-3765201520140166;198799.0;Syagrus coronata;Syagrus;Syagrus coronata;Current species;True;Oleic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0143;1;Provisional exact structure accepted;445639.0;ZQPPMHVWECSIRJ-KTKRTIGZSA-N;C18H34O2;282.5;1;E-O1232;O1232;C0268;B;GC-FID after transmethylation;1;0;0;0;0;0;CHEM0243;1;LEGACY_CURATED
I04C00085;L101;WCVP_198799;Seed;CHEM0103;10.1590/0001-3765201520140166;198799.0;Syagrus coronata;Syagrus;Syagrus coronata;Current species;True;Capric acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0054;1;Provisional exact structure accepted;2969.0;GHVNFZFCNZKVNT-UHFFFAOYSA-N;C10H20O2;172.26;1;E-O1233;O1233;C0110;B;GC-FID after transmethylation;1;0;0;0;0;0;CHEM0103;1;LEGACY_CURATED
I04C00086;L101;WCVP_198799;Seed;CHEM0146;10.1590/0001-3765201520140166;198799.0;Syagrus coronata;Syagrus;Syagrus coronata;Current species;True;Dodecanoic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0074;1;Provisional exact structure accepted;3893.0;POULHZVOKOAJMA-UHFFFAOYSA-N;C12H24O2;200.32;1;E-O1234;O1234;C0233;B;GC-FID after transmethylation;1;0;0;0;0;0;CHEM0146;1;LEGACY_CURATED
I04C00087;L101;WCVP_198799;Seed;CHEM0192;10.1590/0001-3765201520140166;198799.0;Syagrus coronata;Syagrus;Syagrus coronata;Current species;True;Hexadecanoic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0107;1;Provisional exact structure accepted;985.0;IPCSVZSSVZVIGE-UHFFFAOYSA-N;C16H32O2;256.42;1;E-O1236;O1236;C0277;B;GC-FID after transmethylation;1;0;0;0;0;0;CHEM0192;1;LEGACY_CURATED
I04C00088;L101;WCVP_198799;Seed;CHEM0228;10.1590/0001-3765201520140166;198799.0;Syagrus coronata;Syagrus;Syagrus coronata;Current species;True;Myristic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0132;1;Provisional exact structure accepted;11005.0;TUNFSRHWOTWDNC-UHFFFAOYSA-N;C14H28O2;228.37;1;E-O1235;O1235;C0252;B;GC-FID after transmethylation;1;0;0;0;0;0;CHEM0228;1;LEGACY_CURATED
I04C00089;L101;WCVP_198799;Seed;CHEM0239;10.1590/0001-3765201520140166;198799.0;Syagrus coronata;Syagrus;Syagrus coronata;Current species;True;Octadecanoic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0142;1;Provisional exact structure accepted;5281.0;QIQXTHQIDYTFRH-UHFFFAOYSA-N;C18H36O2;284.5;1;E-O1237;O1237;C0325;B;GC-FID after transmethylation;1;0;0;0;0;0;CHEM0239;1;LEGACY_CURATED
I04C00090;L101;WCVP_198799;Seed;CHEM0243;10.1590/0001-3765201520140166;198799.0;Syagrus coronata;Syagrus;Syagrus coronata;Current species;True;Oleic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0143;1;Provisional exact structure accepted;445639.0;ZQPPMHVWECSIRJ-KTKRTIGZSA-N;C18H34O2;282.5;1;E-O1238;O1238;C0268;B;GC-FID after transmethylation;1;0;0;0;0;0;CHEM0243;1;LEGACY_CURATED
I04C00091;L101;WCVP_2589;Fruit;CHEM0192;10.1590/0001-3765201520140166;2589.0;Acrocomia intumescens;Acrocomia;Acrocomia intumescens;Current species;True;Hexadecanoic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0107;1;Provisional exact structure accepted;985.0;IPCSVZSSVZVIGE-UHFFFAOYSA-N;C16H32O2;256.42;1;E-O1207;O1207;C0277;B;GC-FID after transmethylation;1;0;0;0;0;0;CHEM0192;1;LEGACY_CURATED
I04C00092;L101;WCVP_2589;Fruit;CHEM0215;10.1590/0001-3765201520140166;2589.0;Acrocomia intumescens;Acrocomia;Acrocomia intumescens;Current species;True;Linoleic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0124;1;Provisional exact structure accepted;5280450.0;OYHQOLUKZRVURQ-HZJYTTRNSA-N;C18H32O2;280.4;1;E-O1209;O1209;C0236;B;GC-FID after transmethylation;1;0;0;0;0;0;CHEM0215;1;LEGACY_CURATED
I04C00093;L101;WCVP_2589;Fruit;CHEM0243;10.1590/0001-3765201520140166;2589.0;Acrocomia intumescens;Acrocomia;Acrocomia intumescens;Current species;True;Oleic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0143;1;Provisional exact structure accepted;445639.0;ZQPPMHVWECSIRJ-KTKRTIGZSA-N;C18H34O2;282.5;1;E-O1208;O1208;C0268;B;GC-FID after transmethylation;1;0;0;0;0;0;CHEM0243;1;LEGACY_CURATED
I04C00094;L101;WCVP_2589;Seed;CHEM0103;10.1590/0001-3765201520140166;2589.0;Acrocomia intumescens;Acrocomia;Acrocomia intumescens;Current species;True;Capric acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0054;1;Provisional exact structure accepted;2969.0;GHVNFZFCNZKVNT-UHFFFAOYSA-N;C10H20O2;172.26;1;E-O1210;O1210;C0110;B;GC-FID after transmethylation;1;0;0;0;0;0;CHEM0103;1;LEGACY_CURATED
I04C00095;L101;WCVP_2589;Seed;CHEM0146;10.1590/0001-3765201520140166;2589.0;Acrocomia intumescens;Acrocomia;Acrocomia intumescens;Current species;True;Dodecanoic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0074;1;Provisional exact structure accepted;3893.0;POULHZVOKOAJMA-UHFFFAOYSA-N;C12H24O2;200.32;1;E-O1211;O1211;C0233;B;GC-FID after transmethylation;1;0;0;0;0;0;CHEM0146;1;LEGACY_CURATED
I04C00096;L101;WCVP_2589;Seed;CHEM0192;10.1590/0001-3765201520140166;2589.0;Acrocomia intumescens;Acrocomia;Acrocomia intumescens;Current species;True;Hexadecanoic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0107;1;Provisional exact structure accepted;985.0;IPCSVZSSVZVIGE-UHFFFAOYSA-N;C16H32O2;256.42;1;E-O1213;O1213;C0277;B;GC-FID after transmethylation;1;0;0;0;0;0;CHEM0192;1;LEGACY_CURATED
I04C00097;L101;WCVP_2589;Seed;CHEM0228;10.1590/0001-3765201520140166;2589.0;Acrocomia intumescens;Acrocomia;Acrocomia intumescens;Current species;True;Myristic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0132;1;Provisional exact structure accepted;11005.0;TUNFSRHWOTWDNC-UHFFFAOYSA-N;C14H28O2;228.37;1;E-O1212;O1212;C0252;B;GC-FID after transmethylation;1;0;0;0;0;0;CHEM0228;1;LEGACY_CURATED
I04C00098;L101;WCVP_2589;Seed;CHEM0239;10.1590/0001-3765201520140166;2589.0;Acrocomia intumescens;Acrocomia;Acrocomia intumescens;Current species;True;Octadecanoic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0142;1;Provisional exact structure accepted;5281.0;QIQXTHQIDYTFRH-UHFFFAOYSA-N;C18H36O2;284.5;1;E-O1214;O1214;C0325;B;GC-FID after transmethylation;1;0;0;0;0;0;CHEM0239;1;LEGACY_CURATED
I04C00099;L101;WCVP_2589;Seed;CHEM0243;10.1590/0001-3765201520140166;2589.0;Acrocomia intumescens;Acrocomia;Acrocomia intumescens;Current species;True;Oleic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0143;1;Provisional exact structure accepted;445639.0;ZQPPMHVWECSIRJ-KTKRTIGZSA-N;C18H34O2;282.5;1;E-O1215;O1215;C0268;B;GC-FID after transmethylation;1;0;0;0;0;0;CHEM0243;1;LEGACY_CURATED
